Mass	Radius	phi	RhoND	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.9561614	0.6315	1.5742696300412258	0.26468410190457947	2819000.0	0.3728	143700000000000.0	0.99893	0.73354	0.2519	3.558e-05	0.002575	3.117e-05	0.0007625	1.872e-06	0.006314999999999999	2.548e-06	1.525e-05	0.00139	3.499e-05	0.0006732	5.936e-05	0.0007428999999999999	6.814e-06	0.0003702	4.921e-06	7.453e-05	3.842e-06	6.388e-05	4.123e-08	3.18e-06	3.798e-07	1.855e-05	1.356e-05	0.001287	3.571e-06	7.604e-05
0.9563206	0.632	1.573071657015762	0.2634771196802292	2816000.0	0.3711	142800000000000.0	0.99893	0.73354	0.25189	3.557e-05	0.002575	3.117e-05	0.0007625	1.872e-06	0.006314999999999999	2.548e-06	1.525e-05	0.00139	3.499e-05	0.0006732	5.936e-05	0.0007428999999999999	6.815e-06	0.0003702	4.922e-06	7.453e-05	3.842e-06	6.388e-05	4.123e-08	3.18e-06	3.798e-07	1.855e-05	1.356e-05	0.001287	3.571e-06	7.604e-05
0.956478	0.6325	1.5718753800146723	0.2622701374558789	2812000.0	0.3694	142000000000000.0	0.99893	0.73355	0.25188	3.557e-05	0.002575	3.117e-05	0.0007626	1.872e-06	0.006314999999999999	2.548e-06	1.525e-05	0.00139	3.499e-05	0.0006732	5.937e-05	0.0007428999999999999	6.815e-06	0.0003703000000000001	4.922e-06	7.454e-05	3.843e-06	6.388e-05	4.123e-08	3.181e-06	3.798e-07	1.855e-05	1.356e-05	0.001287	3.571e-06	7.604e-05
0.9566347	0.633	1.570680796736933	0.2610631552315287	2808000.0	0.3677	141200000000000.0	0.99893	0.73356	0.25188	3.556e-05	0.002575	3.117e-05	0.0007626	1.872e-06	0.006316	2.548e-06	1.525e-05	0.00139	3.5e-05	0.0006732999999999999	5.937e-05	0.000743	6.815e-06	0.0003703000000000001	4.922e-06	7.454e-05	3.843e-06	6.388e-05	4.124e-08	3.181e-06	3.798e-07	1.855e-05	1.356e-05	0.001287	3.571e-06	7.604e-05
0.9567913	0.6335	1.569487903825989	0.25985617300717834	2804000.0	0.366	140300000000000.0	0.99893	0.73356	0.25187	3.556e-05	0.002575	3.117e-05	0.0007626	1.872e-06	0.006316	2.548e-06	1.525e-05	0.00139	3.5e-05	0.0006732999999999999	5.937e-05	0.000743	6.815e-06	0.0003703000000000001	4.922e-06	7.454e-05	3.843e-06	6.389e-05	4.124e-08	3.181e-06	3.798e-07	1.856e-05	1.356e-05	0.001287	3.572e-06	7.605e-05
0.956948	0.634	1.5682966974366854	0.25864919078282805	2800000.0	0.3643	139500000000000.0	0.99893	0.7335699999999999	0.25186	3.555e-05	0.002575	3.117e-05	0.0007627	1.873e-06	0.006316	2.548e-06	1.525e-05	0.00139	3.5e-05	0.0006732999999999999	5.937e-05	0.000743	6.816000000000001e-06	0.0003703000000000001	4.922e-06	7.455e-05	3.843e-06	6.389e-05	4.124e-08	3.181e-06	3.798e-07	1.856e-05	1.356e-05	0.001287	3.572e-06	7.605e-05
0.957104	0.6345	1.5671071741081366	0.25751320751285134	2797000.0	0.3627	138700000000000.0	0.99893	0.73358	0.25186	3.555e-05	0.002576	3.117e-05	0.0007627	1.873e-06	0.006316	2.548e-06	1.525e-05	0.00139	3.5e-05	0.0006732999999999999	5.938e-05	0.0007431	6.816000000000001e-06	0.0003703000000000001	4.923e-06	7.455e-05	3.843e-06	6.389e-05	4.124e-08	3.181e-06	3.799e-07	1.856e-05	1.356e-05	0.001287	3.572e-06	7.605e-05
0.9572585	0.635	1.5659193313823123	0.25630622528850106	2793000.0	0.361	137900000000000.0	0.99893	0.73358	0.25185	3.555e-05	0.002576	3.117e-05	0.0007627	1.873e-06	0.0063170000000000006	2.549e-06	1.525e-05	0.00139	3.5e-05	0.0006734	5.938e-05	0.0007431	6.816000000000001e-06	0.0003703000000000001	4.923e-06	7.455e-05	3.843e-06	6.389e-05	4.124e-08	3.181e-06	3.799e-07	1.856e-05	1.357e-05	0.001287	3.572e-06	7.606e-05
0.957413	0.6355	1.5647331663739947	0.25517024201852434	2789000.0	0.3594	137000000000000.0	0.99893	0.73359	0.25184	3.554e-05	0.002576	3.117e-05	0.0007627999999999999	1.873e-06	0.0063170000000000006	2.549e-06	1.525e-05	0.00139	3.5e-05	0.0006734	5.938e-05	0.0007431	6.817e-06	0.0003703000000000001	4.923e-06	7.456e-05	3.844e-06	6.39e-05	4.124e-08	3.181e-06	3.799e-07	1.856e-05	1.357e-05	0.001287	3.572e-06	7.606e-05
0.9575674	0.636	1.5635486753386003	0.25396325979417406	2785000.0	0.3577	136200000000000.0	0.99893	0.73359	0.25184	3.554e-05	0.002576	3.118e-05	0.0007627999999999999	1.873e-06	0.0063170000000000006	2.549e-06	1.525e-05	0.00139	3.501e-05	0.0006734	5.938e-05	0.0007432000000000001	6.817e-06	0.0003704	4.923e-06	7.456e-05	3.844e-06	6.39e-05	4.125e-08	3.182e-06	3.799e-07	1.856e-05	1.357e-05	0.001287	3.572e-06	7.607e-05
0.9577219	0.6365	1.56236585448137	0.25282727652419734	2781000.0	0.3561	135400000000000.0	0.99893	0.7336	0.25183	3.553e-05	0.002576	3.118e-05	0.0007629	1.873e-06	0.006318	2.549e-06	1.526e-05	0.00139	3.501e-05	0.0006735	5.939e-05	0.0007432000000000001	6.817e-06	0.0003704	4.924e-06	7.456e-05	3.844e-06	6.39e-05	4.125e-08	3.182e-06	3.799e-07	1.856e-05	1.357e-05	0.001287	3.573e-06	7.607e-05
0.9578755	0.637	1.5611847005119186	0.25169129325422057	2778000.0	0.3545	134600000000000.0	0.99893	0.73361	0.25182	3.553e-05	0.002576	3.118e-05	0.0007629	1.873e-06	0.006318	2.549e-06	1.526e-05	0.00139	3.501e-05	0.0006735	5.939e-05	0.0007432000000000001	6.818e-06	0.0003704	4.924e-06	7.457e-05	3.844e-06	6.391e-05	4.125e-08	3.182e-06	3.799e-07	1.856e-05	1.357e-05	0.001287	3.573e-06	7.607e-05
0.9580272	0.6375	1.56000521138044	0.2505553099842438	2774000.0	0.3529	133800000000000.0	0.99893	0.73361	0.25181	3.552e-05	0.002576	3.118e-05	0.0007629	1.873e-06	0.006319	2.549e-06	1.526e-05	0.001391	3.501e-05	0.0006735	5.939e-05	0.0007433	6.818e-06	0.0003704	4.924e-06	7.457e-05	3.844e-06	6.391e-05	4.125e-08	3.182e-06	3.8e-07	1.856e-05	1.357e-05	0.001287	3.573e-06	7.608e-05
0.9581789	0.638	1.558827384488818	0.2494193267142671	2770000.0	0.3513	133000000000000.0	0.99893	0.7336199999999999	0.25181	3.552e-05	0.002576	3.118e-05	0.000763	1.873e-06	0.006319	2.549e-06	1.526e-05	0.001391	3.501e-05	0.0006736000000000001	5.94e-05	0.0007433	6.819e-06	0.0003704	4.924e-06	7.458e-05	3.845e-06	6.391e-05	4.126e-08	3.182e-06	3.8e-07	1.856e-05	1.357e-05	0.001287	3.573e-06	7.608e-05
0.9583306	0.6385	1.5576512160780618	0.24828334344429037	2766000.0	0.3497	132200000000000.0	0.99893	0.73363	0.2518	3.551e-05	0.002577	3.118e-05	0.000763	1.873e-06	0.006319	2.55e-06	1.526e-05	0.001391	3.502e-05	0.0006736000000000001	5.94e-05	0.0007434	6.819e-06	0.0003705	4.925e-06	7.458e-05	3.845e-06	6.392e-05	4.126e-08	3.182e-06	3.8e-07	1.856e-05	1.357e-05	0.001287	3.573e-06	7.609e-05
0.9584824	0.639	1.5564767023394903	0.24714736017431363	2762000.0	0.3481	131500000000000.0	0.99893	0.73363	0.25179	3.551e-05	0.002577	3.119e-05	0.0007631000000000001	1.874e-06	0.00632	2.55e-06	1.526e-05	0.001391	3.502e-05	0.0006737000000000001	5.94e-05	0.0007434	6.819e-06	0.0003705	4.925e-06	7.458e-05	3.845e-06	6.392e-05	4.126e-08	3.1830000000000007e-06	3.8e-07	1.857e-05	1.357e-05	0.001287	3.574e-06	7.609e-05
0.9586341	0.6395	1.5553038395372374	0.24601137690433686	2759000.0	0.3465	130700000000000.0	0.99893	0.73364	0.25178	3.551e-05	0.002577	3.119e-05	0.0007631000000000001	1.874e-06	0.00632	2.55e-06	1.526e-05	0.001391	3.502e-05	0.0006737000000000001	5.941e-05	0.0007434999999999999	6.82e-06	0.0003705	4.925e-06	7.459e-05	3.845e-06	6.393e-05	4.126e-08	3.1830000000000007e-06	3.801e-07	1.857e-05	1.357e-05	0.001288	3.574e-06	7.609e-05
0.9587858	0.64	1.5541326240081097	0.24487539363436014	2755000.0	0.3449	129900000000000.0	0.99893	0.73365	0.25178	3.5499999999999996e-05	0.002577	3.119e-05	0.0007632	1.874e-06	0.006321	2.55e-06	1.526e-05	0.001391	3.502e-05	0.0006737000000000001	5.941e-05	0.0007434999999999999	6.82e-06	0.0003705	4.925e-06	7.459e-05	3.845e-06	6.393e-05	4.126e-08	3.1830000000000007e-06	3.801e-07	1.857e-05	1.357e-05	0.001288	3.574e-06	7.609999999999999e-05
0.958937	0.6405	1.5529630523436952	0.24381040931875694	2751000.0	0.3434	129100000000000.0	0.99893	0.73365	0.25177	3.5499999999999996e-05	0.002577	3.119e-05	0.0007632	1.874e-06	0.006321	2.55e-06	1.526e-05	0.001391	3.502e-05	0.0006738	5.941e-05	0.0007434999999999999	6.82e-06	0.0003706000000000001	4.926e-06	7.46e-05	3.846e-06	6.393e-05	4.127e-08	3.1830000000000007e-06	3.801e-07	1.857e-05	1.357e-05	0.001288	3.574e-06	7.609999999999999e-05
0.959086	0.6409999999999999	1.5517951224845792	0.2426744260487802	2747000.0	0.3418	128400000000000.0	0.99893	0.7336600000000001	0.25176	3.549e-05	0.002577	3.119e-05	0.0007633	1.874e-06	0.006322	2.55e-06	1.526e-05	0.001391	3.503e-05	0.0006738	5.942e-05	0.0007436	6.821e-06	0.0003706000000000001	4.926e-06	7.46e-05	3.846e-06	6.394e-05	4.127e-08	3.1830000000000007e-06	3.801e-07	1.857e-05	1.357e-05	0.001288	3.574e-06	7.611e-05
0.9592351	0.6415	1.5506288320120931	0.24153844277880349	2743000.0	0.3402	127600000000000.0	0.99893	0.7336699999999999	0.25175	3.549e-05	0.002577	3.119e-05	0.0007633	1.874e-06	0.006322	2.551e-06	1.527e-05	0.001391	3.503e-05	0.0006739	5.942e-05	0.0007436	6.821e-06	0.0003706000000000001	4.926e-06	7.461e-05	3.846e-06	6.394e-05	4.127e-08	3.184e-06	3.801e-07	1.857e-05	1.358e-05	0.001288	3.575e-06	7.611e-05
0.9593841	0.642	1.5494641772369488	0.24047345846320028	2740000.0	0.3387	126900000000000.0	0.99893	0.73368	0.25174	3.549e-05	0.002578	3.12e-05	0.0007633999999999999	1.874e-06	0.006322	2.551e-06	1.527e-05	0.001391	3.503e-05	0.0006739	5.943e-05	0.0007437	6.822e-06	0.0003706000000000001	4.927e-06	7.461e-05	3.846e-06	6.395e-05	4.128e-08	3.184e-06	3.802e-07	1.857e-05	1.358e-05	0.001288	3.575e-06	7.612e-05
0.9595332	0.6425	1.5483011544813128	0.2394084741475971	2736000.0	0.3372	126100000000000.0	0.99893	0.73369	0.25173	3.548e-05	0.002578	3.12e-05	0.0007633999999999999	1.874e-06	0.006323	2.551e-06	1.527e-05	0.001392	3.503e-05	0.000674	5.943e-05	0.0007437	6.822e-06	0.0003707	4.927e-06	7.462e-05	3.847e-06	6.395e-05	4.128e-08	3.184e-06	3.802e-07	1.857e-05	1.358e-05	0.001288	3.575e-06	7.612e-05
0.9596809	0.643	1.5471397608644513	0.23827249087762037	2732000.0	0.3356	125400000000000.0	0.99892	0.7337	0.25172	3.548e-05	0.002578	3.12e-05	0.0007635	1.875e-06	0.006323	2.551e-06	1.527e-05	0.001392	3.504e-05	0.000674	5.943e-05	0.0007438	6.823e-06	0.0003707	4.927e-06	7.462e-05	3.847e-06	6.395e-05	4.128e-08	3.184e-06	3.802e-07	1.858e-05	1.358e-05	0.001288	3.575e-06	7.613e-05
0.9598275	0.6435	1.545979994239033	0.2372075065620172	2728000.0	0.3341	124600000000000.0	0.99892	0.7337100000000001	0.25171	3.547e-05	0.002578	3.12e-05	0.0007636	1.875e-06	0.006324000000000001	2.551e-06	1.527e-05	0.001392	3.504e-05	0.0006741000000000001	5.944e-05	0.0007439	6.823e-06	0.0003707	4.928e-06	7.463e-05	3.847e-06	6.396e-05	4.128e-08	3.184e-06	3.803e-07	1.858e-05	1.358e-05	0.001288	3.576e-06	7.613e-05
0.9599742	0.644	1.5448218515573608	0.236142522246414	2724000.0	0.3326	123900000000000.0	0.99892	0.7337199999999999	0.2517	3.547e-05	0.002578	3.121e-05	0.0007636	1.875e-06	0.006325	2.552e-06	1.527e-05	0.001392	3.504e-05	0.0006741000000000001	5.944e-05	0.0007439	6.8239999999999985e-06	0.0003707	4.928e-06	7.463e-05	3.848e-06	6.396e-05	4.129e-08	3.185e-06	3.803e-07	1.858e-05	1.358e-05	0.001288	3.576e-06	7.614e-05
0.9601208	0.6445	1.543665329177064	0.2350775379308108	2721000.0	0.3311	123200000000000.0	0.99892	0.73373	0.25169	3.547e-05	0.002579	3.121e-05	0.0007637000000000001	1.875e-06	0.006325	2.552e-06	1.527e-05	0.001392	3.504e-05	0.0006741000000000001	5.945e-05	0.0007440000000000001	6.8239999999999985e-06	0.0003708	4.928e-06	7.464e-05	3.848e-06	6.397e-05	4.129e-08	3.185e-06	3.803e-07	1.858e-05	1.358e-05	0.001288	3.576e-06	7.615e-05
0.9602675	0.645	1.5425104234670384	0.23401255361520762	2717000.0	0.3296	122400000000000.0	0.99892	0.73374	0.25168	3.546e-05	0.002579	3.121e-05	0.0007637000000000001	1.875e-06	0.006326	2.552e-06	1.527e-05	0.001392	3.505e-05	0.0006742000000000001	5.945e-05	0.0007440000000000001	6.825e-06	0.0003708	4.929e-06	7.464e-05	3.848e-06	6.397e-05	4.129e-08	3.185e-06	3.803e-07	1.858e-05	1.358e-05	0.001288	3.576e-06	7.615e-05
0.9604141	0.6455	1.5413571308070328	0.23294756929960442	2713000.0	0.3281	121700000000000.0	0.99892	0.73375	0.25166	3.546e-05	0.002579	3.121e-05	0.0007638	1.875e-06	0.006326	2.552e-06	1.528e-05	0.001392	3.505e-05	0.0006742000000000001	5.946e-05	0.0007441	6.825e-06	0.0003708	4.929e-06	7.465e-05	3.848e-06	6.398e-05	4.13e-08	3.185e-06	3.804e-07	1.858e-05	1.358e-05	0.001289	3.577e-06	7.616e-05
0.9605603	0.6459999999999999	1.5402054478875116	0.23188258498400122	2709000.0	0.3266	121000000000000.0	0.99892	0.7337600000000001	0.25165	3.546e-05	0.002579	3.121e-05	0.0007639	1.875e-06	0.006327	2.553e-06	1.528e-05	0.001392	3.505e-05	0.0006743	5.946e-05	0.0007441	6.826e-06	0.0003708	4.93e-06	7.466e-05	3.849e-06	6.398e-05	4.13e-08	3.186e-06	3.804e-07	1.858e-05	1.358e-05	0.001289	3.577e-06	7.616e-05
0.960705	0.6465	1.5390553722461782	0.23088859962277158	2705000.0	0.3252	120300000000000.0	0.99892	0.73377	0.25164000000000003	3.545e-05	0.002579	3.122e-05	0.0007639	1.876e-06	0.006327	2.553e-06	1.528e-05	0.001393	3.505e-05	0.0006744	5.947e-05	0.0007442	6.826e-06	0.0003709	4.93e-06	7.466e-05	3.849e-06	6.399e-05	4.13e-08	3.186e-06	3.804e-07	1.859e-05	1.359e-05	0.001289	3.577e-06	7.617e-05
0.9608496	0.647	1.5379069012482316	0.22982361530716838	2702000.0	0.3237	119600000000000.0	0.99892	0.73378	0.25163	3.545e-05	0.0025800000000000003	3.122e-05	0.0007639999999999999	1.876e-06	0.006328	2.553e-06	1.528e-05	0.001393	3.506e-05	0.0006744	5.947e-05	0.0007442999999999999	6.827000000000002e-06	0.0003709	4.93e-06	7.467e-05	3.849e-06	6.399e-05	4.131e-08	3.186e-06	3.805e-07	1.859e-05	1.359e-05	0.001289	3.5780000000000007e-06	7.618e-05
0.9609934	0.6475	1.536760031846628	0.22875863099156518	2698000.0	0.3222	118900000000000.0	0.99892	0.7337899999999999	0.25161	3.544e-05	0.0025800000000000003	3.122e-05	0.0007641	1.876e-06	0.006329	2.553e-06	1.528e-05	0.001393	3.506e-05	0.0006745	5.948e-05	0.0007442999999999999	6.828e-06	0.0003709	4.931e-06	7.468e-05	3.85e-06	6.4e-05	4.131e-08	3.186e-06	3.805e-07	1.859e-05	1.359e-05	0.001289	3.5780000000000007e-06	7.618e-05
0.9611365	0.648	1.5356147613605609	0.22776464563033555	2694000.0	0.3208	118200000000000.0	0.99892	0.7338100000000001	0.2516	3.544e-05	0.0025800000000000003	3.123e-05	0.0007642	1.876e-06	0.006329	2.554e-06	1.528e-05	0.001393	3.506e-05	0.0006745	5.948e-05	0.0007444	6.828e-06	0.000371	4.931e-06	7.468e-05	3.85e-06	6.4e-05	4.131e-08	3.187e-06	3.805e-07	1.859e-05	1.359e-05	0.001289	3.5780000000000007e-06	7.619e-05
0.9612796	0.6485	1.534471086640253	0.22669966131473235	2690000.0	0.3193	117500000000000.0	0.99892	0.73382	0.25158	3.544e-05	0.0025800000000000003	3.123e-05	0.0007642	1.876e-06	0.00633	2.554e-06	1.528e-05	0.001393	3.507e-05	0.0006746	5.949e-05	0.0007444	6.829e-06	0.000371	4.932e-06	7.469e-05	3.85e-06	6.401e-05	4.132e-08	3.187e-06	3.806e-07	1.859e-05	1.359e-05	0.001289	3.579e-06	7.62e-05
0.9614226	0.649	1.5333290041880194	0.22570567595350274	2686000.0	0.3179	116800000000000.0	0.99892	0.7338399999999999	0.25156	3.543e-05	0.002581	3.123e-05	0.0007643	1.877e-06	0.006331	2.554e-06	1.529e-05	0.001393	3.507e-05	0.0006746	5.949e-05	0.0007445	6.829e-06	0.000371	4.932e-06	7.469e-05	3.851e-06	6.402e-05	4.132e-08	3.187e-06	3.806e-07	1.859e-05	1.359e-05	0.001289	3.579e-06	7.62e-05
0.9615657	0.6495	1.5321885104574844	0.22471169059227308	2682000.0	0.3165	116100000000000.0	0.99892	0.73385	0.25155	3.543e-05	0.002581	3.123e-05	0.0007644	1.877e-06	0.006331	2.554e-06	1.529e-05	0.001394	3.507e-05	0.0006747000000000001	5.9499999999999996e-05	0.0007446000000000001	6.83e-06	0.0003711	4.933e-06	7.47e-05	3.851e-06	6.402e-05	4.132e-08	3.188e-06	3.806e-07	1.859e-05	1.359e-05	0.001289	3.579e-06	7.621e-05
0.9617073	0.65	1.5310496027412004	0.22364670627666988	2679000.0	0.315	115400000000000.0	0.99892	0.73387	0.25153000000000003	3.543e-05	0.002581	3.124e-05	0.0007645	1.877e-06	0.006332	2.555e-06	1.529e-05	0.001394	3.508e-05	0.0006747999999999999	5.9499999999999996e-05	0.0007446000000000001	6.831e-06	0.0003711	4.933e-06	7.471e-05	3.851e-06	6.403e-05	4.133e-08	3.188e-06	3.807e-07	1.86e-05	1.359e-05	0.00129	3.579e-06	7.622e-05
0.9618483	0.6505	1.529912278753592	0.22265272091544025	2675000.0	0.3136	114700000000000.0	0.99892	0.73388	0.25151	3.542e-05	0.002581	3.124e-05	0.0007645999999999999	1.877e-06	0.006333	2.555e-06	1.529e-05	0.001394	3.508e-05	0.0006747999999999999	5.951e-05	0.0007447	6.831e-06	0.0003711	4.934e-06	7.472e-05	3.852e-06	6.403e-05	4.133e-08	3.188e-06	3.807e-07	1.86e-05	1.359e-05	0.00129	3.58e-06	7.622e-05
0.9619893	0.6509999999999999	1.5287765353283318	0.2216587355542106	2671000.0	0.3122	114000000000000.0	0.99892	0.7339	0.25149	3.542e-05	0.002582	3.124e-05	0.0007645999999999999	1.877e-06	0.006333	2.555e-06	1.529e-05	0.001394	3.508e-05	0.0006749	5.951e-05	0.0007448	6.832000000000002e-06	0.0003712	4.934e-06	7.472e-05	3.852e-06	6.404e-05	4.1339999999999985e-08	3.188e-06	3.807e-07	1.86e-05	1.36e-05	0.00129	3.58e-06	7.623e-05
0.9621304	0.6515	1.527642368895232	0.22066475019298099	2667000.0	0.3108	113400000000000.0	0.99892	0.73392	0.25147	3.541e-05	0.002582	3.125e-05	0.0007647	1.878e-06	0.006334	2.555e-06	1.529e-05	0.001394	3.509e-05	0.000675	5.952e-05	0.0007449	6.833e-06	0.0003712	4.934e-06	7.473e-05	3.853e-06	6.405e-05	4.1339999999999985e-08	3.189e-06	3.808e-07	1.86e-05	1.36e-05	0.00129	3.581e-06	7.624e-05
0.9622714	0.652	1.5265097759536683	0.21967076483175133	2663000.0	0.3094	112700000000000.0	0.99892	0.7339399999999999	0.25146	3.541e-05	0.002582	3.125e-05	0.0007647999999999999	1.878e-06	0.006335	2.556e-06	1.53e-05	0.001394	3.509e-05	0.000675	5.953e-05	0.0007449	6.833e-06	0.0003712	4.935e-06	7.474e-05	3.853e-06	6.405e-05	4.1339999999999985e-08	3.189e-06	3.808e-07	1.86e-05	1.36e-05	0.00129	3.581e-06	7.625e-05
0.9624107	0.6525	1.5253787540706754	0.21867677947052166	2659000.0	0.308	112000000000000.0	0.99892	0.7339600000000001	0.25143000000000004	3.541e-05	0.002582	3.125e-05	0.0007649	1.878e-06	0.006336	2.556e-06	1.53e-05	0.001395	3.509e-05	0.0006751	5.953e-05	0.000745	6.834e-06	0.0003713	4.936e-06	7.475e-05	3.853e-06	6.406e-05	4.135e-08	3.189e-06	3.809e-07	1.861e-05	1.36e-05	0.00129	3.581e-06	7.625e-05
0.9625496	0.653	1.5242493009962528	0.217682794109292	2656000.0	0.3066	111400000000000.0	0.99892	0.73398	0.25141	3.54e-05	0.002583	3.126e-05	0.0007650000000000001	1.878e-06	0.006337	2.556e-06	1.53e-05	0.001395	3.5100000000000006e-05	0.0006752	5.954e-05	0.0007451000000000001	6.835e-06	0.0003713	4.936e-06	7.475e-05	3.854e-06	6.407e-05	4.135e-08	3.19e-06	3.809e-07	1.861e-05	1.36e-05	0.00129	3.582e-06	7.626e-05
0.9626886	0.6535	1.5231214134303297	0.21675980770243594	2652000.0	0.3053	110700000000000.0	0.99892	0.7340000000000001	0.25139	3.54e-05	0.002583	3.126e-05	0.0007651	1.878e-06	0.006337	2.557e-06	1.53e-05	0.001395	3.5100000000000006e-05	0.0006752999999999999	5.955e-05	0.0007452000000000001	6.836e-06	0.0003714	4.937e-06	7.476e-05	3.854e-06	6.407e-05	4.136e-08	3.19e-06	3.809e-07	1.861e-05	1.36e-05	0.00129	3.582e-06	7.627e-05
0.9628276	0.654	1.5219950878482174	0.21576582234120628	2648000.0	0.3039	110100000000000.0	0.99892	0.73402	0.25136	3.539e-05	0.002583	3.126e-05	0.0007652000000000001	1.879e-06	0.006338	2.557e-06	1.53e-05	0.001395	3.5100000000000006e-05	0.0006752999999999999	5.955e-05	0.0007453	6.836e-06	0.0003714	4.937e-06	7.477e-05	3.855e-06	6.408e-05	4.136e-08	3.19e-06	3.81e-07	1.861e-05	1.36e-05	0.001291	3.582e-06	7.628e-05
0.9629665	0.6545	1.5208703208527103	0.21477183697997665	2644000.0	0.3025	109400000000000.0	0.99892	0.7340399999999999	0.25134	3.539e-05	0.002584	3.127e-05	0.0007653	1.879e-06	0.006339	2.557e-06	1.531e-05	0.001395	3.511e-05	0.0006753999999999999	5.956e-05	0.0007453	6.837000000000002e-06	0.0003714	4.938e-06	7.478e-05	3.855e-06	6.409e-05	4.1369999999999986e-08	3.191e-06	3.81e-07	1.861e-05	1.361e-05	0.001291	3.5830000000000007e-06	7.629e-05
0.9631042	0.655	1.5197471097560449	0.21384885057312056	2640000.0	0.3012	108800000000000.0	0.99892	0.73407	0.25131	3.539e-05	0.002584	3.127e-05	0.0007654	1.879e-06	0.00634	2.558e-06	1.531e-05	0.001396	3.511e-05	0.0006755	5.957e-05	0.0007454	6.838e-06	0.0003715	4.938e-06	7.479e-05	3.855e-06	6.409999999999999e-05	4.1369999999999986e-08	3.191e-06	3.811e-07	1.862e-05	1.361e-05	0.001291	3.5830000000000007e-06	7.63e-05
0.9632415	0.6555	1.5186254520528408	0.2128548652118909	2636000.0	0.2998	108100000000000.0	0.99892	0.7340899999999999	0.25129	3.538e-05	0.002584	3.127e-05	0.0007655	1.879e-06	0.006340999999999999	2.558e-06	1.531e-05	0.001396	3.512e-05	0.0006756	5.957e-05	0.0007455	6.839e-06	0.0003715	4.939e-06	7.48e-05	3.856e-06	6.409999999999999e-05	4.138e-08	3.192e-06	3.811e-07	1.862e-05	1.361e-05	0.001291	3.584e-06	7.631e-05
0.9633789	0.6559999999999999	1.5175053444878142	0.2119318788050348	2633000.0	0.2985	107500000000000.0	0.99892	0.73412	0.25126	3.538e-05	0.002585	3.128e-05	0.0007656000000000001	1.88e-06	0.006342	2.559e-06	1.531e-05	0.001396	3.512e-05	0.0006756	5.958e-05	0.0007456	6.839e-06	0.0003716	4.939e-06	7.481e-05	3.856e-06	6.411e-05	4.138e-08	3.192e-06	3.812e-07	1.862e-05	1.361e-05	0.001291	3.584e-06	7.632e-05
0.9635151	0.6565	1.5163867842787484	0.21093789344380515	2629000.0	0.2971	106800000000000.0	0.99892	0.73415	0.25123	3.537e-05	0.002585	3.128e-05	0.0007657	1.88e-06	0.006343	2.559e-06	1.531e-05	0.001396	3.513e-05	0.0006757000000000001	5.959e-05	0.0007457000000000001	6.84e-06	0.0003716	4.94e-06	7.481e-05	3.857e-06	6.412e-05	4.139e-08	3.192e-06	3.812e-07	1.862e-05	1.361e-05	0.001291	3.585e-06	7.632e-05
0.9636513	0.657	1.5152697687098065	0.21001490703694906	2625000.0	0.2958	106200000000000.0	0.99892	0.73417	0.2512	3.537e-05	0.002585	3.129e-05	0.0007658	1.88e-06	0.006344	2.559e-06	1.532e-05	0.001396	3.513e-05	0.0006758	5.959e-05	0.0007457999999999999	6.841e-06	0.0003717	4.9410000000000015e-06	7.482e-05	3.857e-06	6.413e-05	4.139e-08	3.193e-06	3.813e-07	1.863e-05	1.361e-05	0.001292	3.585e-06	7.633e-05
0.9637874	0.6575	1.5141542944349893	0.20909192063009296	2621000.0	0.2945	105600000000000.0	0.99892	0.7342	0.25117	3.536e-05	0.002586	3.129e-05	0.0007659	1.88e-06	0.006345	2.56e-06	1.532e-05	0.001397	3.513e-05	0.0006758999999999999	5.96e-05	0.0007459	6.842000000000002e-06	0.0003717	4.9410000000000015e-06	7.483e-05	3.858e-06	6.414e-05	4.14e-08	3.193e-06	3.813e-07	1.863e-05	1.362e-05	0.001292	3.585e-06	7.634e-05
0.9639225	0.6579999999999999	1.5130403586957002	0.20816893422323687	2617000.0	0.2932	105000000000000.0	0.99892	0.73423	0.25113	3.536e-05	0.002586	3.13e-05	0.000766	1.881e-06	0.006346	2.56e-06	1.532e-05	0.001397	3.514e-05	0.000676	5.961e-05	0.000746	6.843e-06	0.0003718	4.942e-06	7.484e-05	3.858e-06	6.414e-05	4.14e-08	3.194e-06	3.814e-07	1.863e-05	1.362e-05	0.001292	3.586e-06	7.635e-05
0.9640577	0.6585	1.5119279586260572	0.20724594781638075	2613000.0	0.2919	104300000000000.0	0.99892	0.73427	0.2511	3.536e-05	0.002586	3.13e-05	0.0007662000000000001	1.881e-06	0.006347	2.56e-06	1.532e-05	0.001397	3.514e-05	0.0006761	5.962e-05	0.0007461000000000001	6.844e-06	0.0003718	4.943e-06	7.485e-05	3.859e-06	6.415e-05	4.141e-08	3.194e-06	3.814e-07	1.863e-05	1.362e-05	0.001292	3.586e-06	7.636e-05
